station_id,latitude,longitude,elevation,state,name,network,wmo_id
USC00010425,32.5992,-85.4653,166.1,AL,AUBURN NO.2,,
USC00010440,32.4706,-86.68,61.0,AL,AUTAUGAVILLE 3 N,,
USC00010505,33.4528,-87.3572,85.3,AL,BANKHEAD L&D,,
USC00010505,33.4528,-87.3572,85.3,AL,BANKHEAD LOCK & DAM,,
USC00010583,30.8839,-87.7853,82.6,AL,BAY MINETTE,,
US1ALBW0059,31.0359,-87.7413,90.5,AL,BAY MINETTE 10.9 N,,
USC00010655,34.6908,-86.8825,182.9,AL,BELLE MINA 2 N,,
USC00010655,34.6892,-86.8819,183.8,AL,BELLE MINA 2 N,,
USC00010748,33.6972,-87.6492,157.9,AL,BERRY 3 NW,,
USC00010748,33.6972,-87.6489,150.3,AL,BERRY 3 NW,,
US1ALJF0037,33.379,-86.9775,165.2,AL,BESSEMER 1.0 WNW,,
USC00010764,33.3953,-87.0078,135.6,AL,BESSEMER 3 WSW,,
USC00010823,32.6625,-86.7244,134.1,AL,BILLINGSLEY,,
USW00013876,33.5656,-86.745,187.5,AL,BIRMINGHAM AP,,72228
US1ALBL0006,34.0913,-86.6066,215.2,AL,BLOUNTSVILLE 1.3 NW,,
USC00010957,34.2008,-86.1633,326.1,AL,BOAZ,,
US1ALTG0006,33.2243,-86.3195,150.0,AL,BON AIR 2.8 SSE,,
USC00011080,31.1414,-87.0486,48.8,AL,BREWTON 3 ENE,,
USW00063899,31.145,-87.0517,51.8,AL,BREWTON 3 NNE,,
USC00011084,31.0581,-87.0547,25.9,AL,BREWTON 3 SSE,HCN,
USC00011084,31.0583,-87.055,25.9,AL,BREWTON 3 SSE,HCN,
USC00011099,34.9786,-85.8008,204.2,AL,BRIDGEPORT 5 NW,,
USC00011099,34.9786,-85.8008,202.4,AL,BRIDGEPORT 5 NW,,
USC00011178,31.7056,-85.8369,138.7,AL,BRUNDIDGE,,
USC00011225,33.4517,-86.7158,140.5,AL,CAHABA PUMP HOUSE,,
USW00003850,31.2667,-85.7167,91.1,AL,CAIRNS FLD FT RUCKER,,
USC00011288,33.0944,-86.7456,161.5,AL,CALERA,,
US1ALSH0024,33.1429,-86.7717,188.1,AL,CALERA 3.1 NNW,,
US1ALWX0002,32.0166,-87.2904,79.9,AL,CAMDEN 1.0 NNE,,
USC00011301,32.0289,-87.3167,71.6,AL,CAMDEN 3 NW,,
USC00011324,32.8236,-85.6561,207.3,AL,CAMP HILL 2NW,,
US1ALLS0002,34.8044,-86.8304,224.0,AL,CAPSHAW 3.0 NW,,
USC00011377,33.8464,-87.4872,136.6,AL,CARBON HILL 4SE,,
USC00011490,34.15,-85.6847,182.9,AL,CENTRE,,
USW00003881,32.8661,-87.2383,137.2,AL,CENTREVILLE 6 SW,,72229
USC00011566,31.4714,-88.2503,86.9,AL,CHATOM,,
USC00011620,33.285,-86.3431,127.4,AL,CHILDERSBURG WTP,,
USC00011620,33.285,-86.3431,127.4,AL,CHILDERSBURG WTR PL,,
USC00011690,31.6167,-87.55,15.2,AL,CLAIBORNE L&D,,
USC00011690,31.6147,-87.5003,15.2,AL,CLAIBORNE L&D,,
USC00011694,32.8203,-86.6522,185.9,AL,CLANTON,,
USC00011694,32.8161,-86.6042,179.8,AL,CLANTON,,
USW00063891,32.8517,-86.6114,178.0,AL,CLANTON 2 NE,,
USC00011725,31.8708,-85.45,173.4,AL,CLAYTON,,
US1ALLD0009,34.9129,-87.8829,224.0,AL,CLOVERDALE 6.6 WSW,,
USC00011803,30.3878,-88.2281,3.7,AL,CODEN,,
USC00011803,30.3875,-88.2269,3.7,AL,CODEN,,
USC00011810,31.7556,-88.1283,14.0,AL,COFFEEVILLE L&D,,
USC00011810,31.7561,-88.1289,14.0,AL,COFFEEVILLE L&D,,
US1ALTS0017,33.237,-87.6869,58.2,AL,COKER 0.6 S,,
USW00063868,34.6603,-87.3461,175.3,AL,COURTLAND 2 WSW,,
USW00063867,34.1953,-86.7964,243.8,AL,CULLMAN 3 ENE,,
US1ALCM0003,34.1703,-86.7624,237.1,AL,CULLMAN 4.4 E,,
US1ALCM0006,34.1004,-86.932,171.3,AL,CULLMAN 7.5 SW,,
USC00012096,34.1925,-86.7972,247.2,AL,CULLMAN NAHS,,
USC00012124,32.8622,-85.7358,223.4,AL,DADEVILLE 2,,
US1ALBW0004,30.622,-87.9014,43.9,AL,DAPHNE 0.4 SW,,
US1ALBW0003,30.6424,-87.9076,48.2,AL,DAPHNE 1.2 NNW,,
USC00012172,30.2506,-88.0775,2.4,AL,DAUPHIN IS #2,,
USC00012172,30.2506,-88.0775,2.4,AL,DAUPHIN ISLAND #2,,
USC00012209,34.5756,-86.9339,167.6,AL,DECATUR 4SE,,
USC00012209,34.5569,-86.9503,178.3,AL,DECATUR 5SE,,
USW00053852,34.6525,-86.9453,180.4,AL,DECATUR PRYOR FLD,,
USC00012245,32.5192,-87.88,30.5,AL,DEMOPOLIS L&D,,
USC00012350,33.7478,-87.0586,143.3,AL,DORA,,
USC00012377,31.1942,-85.3708,83.8,AL,DOTHAN,,
USW00013839,31.3214,-85.4497,112.8,AL,DOTHAN RGNL AP,,
US1ALWN0001,34.1939,-87.3895,248.1,AL,DOUBLE SPRINGS 3.2 NNE,,
US1ALMS0019,34.2494,-86.3931,205.1,AL,DOUGLAS 6.8 NW,,
USC00012577,31.4239,-86.0667,59.4,AL,ELBA,,
USC00012675,31.2975,-85.8997,102.7,AL,ENTERPRISE 4 W,,
USC00012730,32.0111,-85.09,70.1,AL,EUFAULA WILDLIFE REF,,
USC00012730,32.0111,-85.09,91.4,AL,EUFAULA WILDLIFE REF,,
USC00012758,31.445,-86.9533,88.4,AL,EVERGREEN,,
USW00053820,31.4156,-87.0442,78.6,AL,EVERGREEN MIDDLETON FLD,,
US1ALJF0025,33.4885,-86.8923,189.9,AL,FAIRFIELD 1.8 NE,,
US1ALBW0040,30.5072,-87.9083,13.4,AL,FAIRHOPE 1.5 WSW,,
USC00012813,30.5467,-87.8808,7.0,AL,FAIRHOPE 2 NE,HCN,
US1ALBW0071,30.5166,-87.8474,31.7,AL,FAIRHOPE 2.2 E,,
US1ALBW0001,30.5483,-87.8887,32.9,AL,FAIRHOPE 2.3 N,,
USW00063869,30.5486,-87.8758,29.0,AL,FAIRHOPE 3 NE,,
USW00063869,30.5486,-87.8758,29.0,AL,FAIRHOPE 3 NE,,72237
US1ALBW0013,30.5667,-87.9005,34.7,AL,FAIRHOPE 3.7 NNW,,
USC00012840,34.3667,-86.8833,190.5,AL,FALKVILLE 1 E,,
US1ALMG0009,34.3638,-86.8217,253.0,AL,FALKVILLE 5.1 E,,
USC00012883,33.6847,-87.8214,111.3,AL,FAYETTE,,
USC00012883,33.7092,-87.8153,108.8,AL,FAYETTE,,
US1ALDK0017,34.8092,-85.595,492.9,AL,FLAT ROCK 6.3 ENE,,
USW00063870,31.0425,-86.3117,95.7,AL,FLORALA MUNI AP,,
US1ALLD0025,34.835,-87.5697,186.2,AL,FLORENCE 5.4 E,,
US1ALBW0009,30.403,-87.6766,27.1,AL,FOLEY 0.5 ESE,,
US1ALBW0031,30.3789,-87.6975,20.1,AL,FOLEY 2.0 SSW,,
US1ALBW0008,30.3439,-87.7848,13.1,AL,FOLEY 7.4 SW,,
US1ALDK0009,34.4431,-85.7159,274.3,AL,FORT PAYNE 1.4 WSW,,
USC00013105,31.3894,-87.4203,83.8,AL,FRISCO CITY 3 SSW,,
USC00013043,34.4406,-85.7236,279.5,AL,FT PAYNE,,
USC00013154,34.0219,-85.9878,172.2,AL,GADSDEN,,
USW00063857,34.285,-85.9622,351.1,AL,GADSDEN 19 N,,
USW00063857,34.285,-85.9622,351.1,AL,GADSDEN 19 N,,72238
USW00063892,32.8369,-88.1375,32.6,AL,GAINESVILLE 2 NE,,
USC00013160,32.8347,-88.1342,38.1,AL,GAINESVILLE LOCK,HCN,
USC00013251,31.0383,-85.8708,44.2,AL,GENEVA #2,,
USC00013271,31.6772,-86.8061,91.4,AL,GEORGIANA,,
USC00013430,33.6667,-87.1833,106.7,AL,GORGAS 2 ENE,,
USC00013511,32.7019,-87.5817,67.1,AL,GREENSBORO,HCN,
USC00013511,32.6922,-87.5761,75.9,AL,GREENSBORO,HCN,
USW00063893,32.7169,-87.6225,85.3,AL,GREENSBORO 2 WNW,,
USC00013519,31.79,-86.6086,104.2,AL,GREENVILLE,,
USW00063874,31.8456,-86.6108,137.5,AL,GREENVILLE CRENSHAW AP,,
US1ALCK0003,31.6447,-87.854,75.0,AL,GROVE HILL 6.1 SW,,
US1ALMR0001,33.9793,-87.9214,171.0,AL,GUIN 1.1 NW,,
USC00013573,34.3344,-86.3297,176.2,AL,GUNTERSVILLE,,
US1ALMS0018,34.34,-86.2675,313.0,AL,GUNTERSVILLE 1.2 S,,
USW00063866,34.3336,-86.3156,189.0,AL,GUNTERSVILLE 2 SW,,
US1ALMS0011,34.3648,-86.2361,296.9,AL,GUNTERSVILLE 2.0 ENE,,
US1ALMS0029,34.3562,-86.3525,185.0,AL,GUNTERSVILLE 4.7 W,,
USC00013575,34.3347,-86.3294,181.4,AL,GUNTERSVILLE NO.2,,
US1ALMD0002,34.6651,-86.3654,463.0,AL,GURLEY 2.7 S,,
USC00013620,34.2314,-87.6353,280.4,AL,HALEYVILLE,,
USC00013645,34.0967,-87.9914,132.6,AL,HAMILTON 3 S,,
US1ALMD0042,34.6689,-86.4946,193.9,AL,HAMPTON COVE 1.0 NW,,
US1ALMD0033,34.6706,-86.515,429.2,AL,HAMPTON COVE 2.1 WNW,,
USC00013655,34.0675,-86.7917,180.4,AL,HANCEVILLE,,
USC00013655,34.0678,-86.7911,179.8,AL,HANCEVILLE,,
US1ALCM0004,34.0656,-86.7354,185.0,AL,HANCEVILLE 1.6 E,,
US1ALMD0059,34.7856,-86.7114,221.0,AL,HARVEST 5.3 SSE,,
US1ALMD0006,34.9352,-86.5835,246.9,AL,HAZEL GREEN 1.2 NW,,
USC00013761,31.3625,-85.3397,112.8,AL,HEADLAND,,
USC00013775,33.6483,-85.6006,259.1,AL,HEFLIN,,
USC00013775,33.6436,-85.6092,304.8,AL,HEFLIN,,
USC00013781,33.2725,-86.8336,146.3,AL,HELENA,,
USC00013816,31.8814,-86.2503,132.0,AL,HIGHLAND HOME,HCN,
USC00013818,31.9478,-86.3131,169.2,AL,HIGHLAND HOME #2,,
USW00073802,31.9156,-86.3114,187.1,AL,HIGHLAND HOME 2 S,,
US1ALTS0003,33.0786,-87.4009,68.0,AL,HOLT 11.4 SSE,,
USC00013930,33.2533,-87.45,59.4,AL,HOLT L&D,,
USC00013930,33.2533,-87.45,59.4,AL,HOLT LOCK & DAM,,
US1ALJF0047,33.3963,-86.8399,270.1,AL,HOOVER 1.9 NW,,
US1ALMD0090,34.733,-86.5713,223.1,AL,HUNTSVILLE 3.7 ENE,,
US1ALMD0004,34.647,-86.553,209.1,AL,HUNTSVILLE 5.9 SE,,
USW00003856,34.6439,-86.7861,190.2,AL,HUNTSVILLE INTL AP,,72323
USC00014080,32.2464,-85.4142,122.5,AL,HURTSBORO,,
USC00014080,32.2467,-85.4142,122.5,AL,HURTSBORO,,
USC00014193,31.5253,-87.9278,67.1,AL,JACKSON,,
US1ALWS0001,31.5095,-87.96,39.0,AL,JACKSON 4.3 WSW,,
USC00014209,33.8164,-85.7661,209.7,AL,JACKSONVILLE,,
USC00014209,33.8258,-85.7811,192.0,AL,JACKSONVILLE,,
USC00014226,33.9047,-87.3153,148.1,AL,JASPER,,
USC00014274,32.3236,-86.7828,44.5,AL,JONES BLUFF L&D,,
USC00014306,32.6189,-86.2544,88.4,AL,JORDAN DAM,,
USC00014431,31.2403,-86.1947,82.3,AL,KINSTON,,
US1ALMG0012,34.4907,-86.6328,394.1,AL,LACEY'S SPRING 3.4 SSW,,
USC00014502,32.9069,-85.4336,225.6,AL,LAFAYETTE 2W,,
US1ALSH0048,33.4198,-86.6378,291.7,AL,LAKE PURDY 2.6 ESE,,
US1ALSH0014,33.4446,-86.6212,310.9,AL,LAKE PURDY 3.6 ENE,,
USC00014603,32.9633,-86.5203,128.0,AL,LAY DAM,,
USC00014619,33.5444,-86.5275,193.9,AL,LEEDS,,
USC00014619,33.5228,-86.58,182.9,AL,LEEDS,,
USC00010260,34.9628,-87.3719,231.6,AL,LEXINGTON,,
USC00014798,32.5811,-88.1897,39.0,AL,LIVINGSTON,,
USC00014866,33.4258,-86.3386,137.2,AL,LOGAN MARTIN DAM,,
US1ALBW0026,30.6216,-87.7578,60.0,AL,LOXLEY 0.4 SSW,,
US1ALMD0050,34.727,-86.7453,235.9,AL,MADISON 1.7 N,,
US1ALLS0026,34.7098,-86.8057,214.0,AL,MADISON 3.2 W,,
US1ALMD0071,34.7857,-86.7375,237.7,AL,MADISON 5.8 N,,
USC00015112,32.7028,-87.2681,52.4,AL,MARION 7 NE,,
USC00015116,32.4444,-87.1797,61.6,AL,MARION JUNCTION 2 E,,
USC00015121,32.4714,-87.2314,61.0,AL,MARION JUNCTION 2 NE,,
USC00015140,32.6667,-85.9167,103.6,AL,MARTIN DAM,,
USW00013821,32.3833,-86.35,64.0,AL,MAXWELL FLD,,
US1ALSH0011,33.3986,-86.6673,239.0,AL,MEADOWBROOK 1.7 E,,
US1ALCE0001,34.4811,-85.5221,476.4,AL,MENTONE 6.9 SSE,,
USC00015397,32.0597,-85.4953,151.8,AL,MIDWAY,,
USC00015397,32.0347,-85.4739,125.6,AL,MIDWAY,,
US1ALEL0024,32.5149,-86.3851,117.0,AL,MILLBROOK 1.7 NW,,
US1ALEL0004,32.5504,-86.3845,120.1,AL,MILLBROOK 4.0 NNW,,
USC00015420,32.1003,-87.3983,35.1,AL,MILLERS FERRY L&D,,
USC00015439,32.4419,-85.8889,65.5,AL,MILSTEAD,,
USC00015465,32.8044,-86.4464,106.7,AL,MITCHELL DAM,,
USW00013894,30.6794,-88.2397,63.4,AL,MOBILE,,72223
US1ALMB0049,30.671,-88.108,10.1,AL,MOBILE 1.2 WSW,,
US1ALMB0004,30.69,-88.13,30.5,AL,MOBILE 2.6 WNW,,
US1ALMB0060,30.7363,-88.1818,55.5,AL,MOBILE 5.0 WNW,,
USW00013838,30.6264,-88.0681,7.9,AL,MOBILE DWTN AP,,
USC00015537,33.0981,-86.8658,125.0,AL,MONTEVALLO,,
US1ALMY0011,32.1678,-86.2933,89.0,AL,MONTGOMERY 12.9 S,,
US1ALMY0007,32.3772,-86.2575,94.5,AL,MONTGOMERY 2.2 NE,,
USC00015553,32.26,-86.2181,68.6,AL,MONTGOMERY 6SW,,
USW00013895,32.2997,-86.4075,61.6,AL,MONTGOMERY AP,,72226
US1ALSC0006,33.5834,-86.4633,212.8,AL,MOODY 2.0 ESE,,
USC00015635,34.4883,-87.2989,189.6,AL,MOULTON 2,,
USC00015658,32.9964,-87.6319,36.6,AL,MOUNDVILLE,,
US1ALJF0057,33.5121,-86.7428,222.8,AL,MOUNTAIN BROOK 1.7 N,,
US1ALCT0004,34.7293,-87.6472,154.8,AL,MUSCLE SHOALS 1.3 SSW,,
USW00063894,34.7728,-87.64,161.5,AL,MUSCLE SHOALS 2 N,,
USC00015752,34.7889,-87.5394,162.8,AL,MUSCLE SHOALS 3 NE,,
US1ALCT0014,34.7754,-87.4736,196.9,AL,MUSCLE SHOALS 9.7 NNE,,
USW00013896,34.7442,-87.5997,164.6,AL,MUSCLE SHOALS RGNL AP,HCN,
USC00015751,34.7586,-87.6411,164.6,AL,MUSCLE SHOALS WTP,,
USW00073801,33.2125,-87.5914,45.7,AL,NORTHPORT 2 S,,
USC00016000,33.3264,-86.7561,176.8,AL,OAK MTN STATE PARK HQ,,
USC00016001,33.7222,-87.3831,109.7,AL,OAKMAN,,
USC00016121,33.9478,-86.4692,271.9,AL,ONEONTA,,
USC00016121,33.9264,-86.4211,335.3,AL,ONEONTA,,
US1ALBL0013,33.9153,-86.3464,419.4,AL,ONEONTA 7.5 ESE,,
USC00016129,32.6592,-85.4492,195.1,AL,OPELIKA,,
USC00016196,34.5528,-86.445,179.8,AL,OWENS CROSS ROADS 3S,,
USC00016246,33.745,-86.6417,220.1,AL,PALMERDALE,,
USC00016334,32.2258,-88.0281,25.9,AL,PENNINGTON 2 NE,,
US1ALRS0001,32.4948,-85.0295,124.1,AL,PHENIX CITY 2.2 NNW,,
USC00016436,31.8817,-86.9861,80.8,AL,PINE APPLE,,
USC00016436,31.8811,-86.9864,80.8,AL,PINE APPLE,,
USC00016478,33.6906,-86.685,185.3,AL,PINSON,,
US1ALJC0016,34.6863,-85.8796,390.1,AL,PISGAH 1.8 W,,
USC00016508,32.6131,-86.9056,70.1,AL,PLANTERSVILLE 2 SSE,,
US1ALMG0017,34.5148,-86.9146,249.6,AL,PRICEVILLE 1.8 WSW,,
USC00016760,33.7075,-86.1844,146.3,AL,RAGLAND 2 SSW,,
US1ALDK0012,34.4719,-85.8429,365.8,AL,RAINSVILLE 1.9 S,,
US1ALMY0006,32.0323,-86.2056,158.8,AL,RAMER 1.5 SE,,
USC00016847,33.3753,-88.02,72.5,AL,REFORM,,
USC00016847,33.3739,-88.0053,70.1,AL,REFORM,,
US1ALRN0002,33.2034,-85.3485,253.0,AL,ROANOKE 4.2 NNE,,
USC00016988,30.5653,-87.7017,49.1,AL,ROBERTSDALE,,
USC00017025,33.1581,-85.2911,228.6,AL,ROCK MILLS,,
USC00017020,32.8711,-86.1758,182.9,AL,ROCKFORD 3 ESE,,
USC00017131,34.51,-87.7319,253.0,AL,RUSSELLVILLE #2,,
USW00063895,34.4536,-87.7103,219.5,AL,RUSSELLVILLE 4 SSE,,
USC00017131,34.51,-87.7319,253.0,AL,RUSSELLVILLE NO 2,,
USC00017157,34.1736,-86.8133,243.8,AL,SAINT BERNARD,HCN,
USC00017207,34.2878,-85.9681,362.7,AL,SAND MT SUBSTN,,
USC00017304,34.6736,-86.0536,187.5,AL,SCOTTSBORO,HCN,
USW00063896,34.6942,-85.9997,193.9,AL,SCOTTSBORO 2 NE,,
USC00017326,32.3217,-85.1683,129.5,AL,SEALE,,
USC00017326,32.4122,-85.1794,121.9,AL,SEALE,,
USC00017366,32.4111,-87.0144,44.8,AL,SELMA,HCN,
US1ALDS0001,32.4042,-87.0546,46.0,AL,SELMA 1.5 WSW,,
USW00063858,32.4567,-87.2422,58.8,AL,SELMA 13 WNW,,
USW00063858,32.4567,-87.2422,58.8,AL,SELMA 13 WNW,,72236
USW00063897,32.335,-86.9786,47.9,AL,SELMA 6 SSE,,
US1ALCT0005,34.7655,-87.6813,167.0,AL,SHEFFIELD 1.3 ENE,,
US1ALMG0014,34.4552,-86.7744,191.1,AL,SOMERVILLE 2.0 SE,,
US1ALBL0005,33.8029,-86.5601,326.1,AL,SPRINGVILLE 5.3 WNW,,
USC00017947,33.8997,-88.1325,106.7,AL,SULLIGENT,,
USC00017947,33.9158,-88.1014,122.8,AL,SULLIGENT,,
USC00017999,33.2053,-86.2114,149.4,AL,SYLACAUGA 4 NE,,
US1ALDK0008,34.5346,-85.7563,396.8,AL,SYLVANIA 3.4 ESE,,
USC00018024,33.4164,-86.135,136.6,AL,TALLADEGA,HCN,
USW00073803,33.5722,-86.0572,160.0,AL,TALLADEGA 10 NNE,,
US1ALTG0011,33.5367,-86.185,146.0,AL,TALLADEGA 8.8 NW,,
USC00018038,32.4392,-86.2025,53.9,AL,TALLAPOOSA WTP,,
USC00018038,32.4392,-86.2025,53.9,AL,TALLAPOOSA WTR PLT,,
USC00018178,31.9172,-87.7347,118.9,AL,THOMASVILLE,HCN,
USW00023802,31.8814,-87.7367,106.7,AL,THOMASVILLE 2 S,,
USC00018209,32.9206,-86.6708,207.3,AL,THORSBY EXP STN,,
US1ALMB0001,30.6079,-88.2585,53.9,AL,TILLMANS CORNER 4.3 WNW,,
US1ALMB0063,30.6117,-88.3342,26.2,AL,TILLMANS CORNER 8.7 WNW,,
USC00018323,31.8075,-85.9722,165.2,AL,TROY,HCN,
USW00023801,31.79,-86.0003,143.9,AL,TROY 2 W,,
USW00003878,31.8606,-86.0122,121.0,AL,TROY MUNI AP,,
US1ALJF0053,33.6523,-86.6167,312.1,AL,TRUSSVILLE 1.8 NW,,
US1ALTS0004,33.1853,-87.4979,128.9,AL,TUSCALOOSA 4.4 SE,,
USC00018380,33.2119,-87.6161,51.5,AL,TUSCALOOSA ACFD,HCN,
USC00018380,33.2119,-87.6161,51.5,AL,TUSCALOOSA ACFD,,
USW00093806,33.2119,-87.6161,45.7,AL,TUSCALOOSA MUNI AP,,
USW00093806,33.2119,-87.6161,45.7,AL,TUSCALOOSA MUNI AP,HCN,
USC00018385,33.2097,-87.5936,46.3,AL,TUSCALOOSA OLIVER DAM,,
US1ALCT0001,34.6224,-87.7941,236.2,AL,TUSCUMBIA 8.9 SW,,
US1ALMC0003,32.4481,-85.8172,120.7,AL,TUSKEGEE 6.2 W,,
US1ALMS0020,34.4222,-86.5691,286.5,AL,UNION GROVE 7.2 WNW,,
USC00018438,32.0142,-85.7464,134.1,AL,UNION SPRINGS 9 S,HCN,
USC00018469,34.5667,-85.6128,323.7,AL,VALLEY HEAD,HCN,
USC00018469,34.5686,-85.6064,341.7,AL,VALLEY HEAD,HCN,
USW00063862,34.5653,-85.6172,310.9,AL,VALLEY HEAD 1 SSW,,
USC00018517,33.7392,-88.1275,90.8,AL,VERNON,,
USC00018809,33.1186,-87.1267,152.4,AL,W BLOCTON,,
USC00018605,33.1167,-85.5667,205.7,AL,WADLEY,,
USC00018608,33.1361,-85.5869,216.4,AL,WADLEY NR 2,,
USC00018637,31.21,-87.1789,62.5,AL,WALLACE 2 E,,
USC00018648,34.0661,-86.3069,259.1,AL,WALNUT GROVE,,
USC00018653,32.7028,-85.8936,125.0,AL,WALNUT HILL 3 W,,
USC00018673,32.7744,-87.8306,33.5,AL,WARRIOR L&D,,
USC00018673,32.7747,-87.8306,33.5,AL,WARRIOR L&D,,
USW00063872,31.9514,-85.1289,86.9,AL,WEEDON FLD AP,,
USC00018755,34.1322,-85.7925,179.8,AL,WEISS DAM,,
USC00018809,33.1186,-87.1267,152.4,AL,WEST BLOCTON,,
USC00018812,34.2447,-86.9586,293.2,AL,WEST POINT,,
USC00018859,32.5906,-86.2103,78.3,AL,WETUMPKA,,
USC00018859,32.5936,-86.1664,97.2,AL,WETUMPKA,,
US1ALEL0022,32.5741,-86.2877,58.8,AL,WETUMPKA 5.4 WNW,,
US1ALEL0018,32.6784,-86.1402,171.6,AL,WETUMPKA 9.9 NNE,,
USC00018867,31.6508,-87.7097,51.8,AL,WHATLEY,,
US1ALMB0024,30.737,-88.274,71.9,AL,WILMER 7.9 SE,,
USC00018998,33.9111,-87.8475,142.6,AL,WINFIELD 2 SW,,
USC00018998,33.9108,-87.8469,158.5,AL,WINFIELD 2 SW,,
US1ALJC0012,34.7345,-86.21,463.0,AL,WOODVILLE 8.0 NNE,,
USC00030006,35.0764,-94.2025,190.2,AR,ABBOTT,,
USC00030006,35.0236,-94.1594,207.3,AR,ABBOTT,,
USC00030064,35.9289,-91.0583,76.8,AR,ALICIA 2NNE,,
USC00030064,35.9308,-91.055,78.6,AR,ALICIA 2NNE,,
USC00030130,34.7961,-92.8417,212.8,AR,ALUM FK,,
USC00030130,34.7961,-92.8417,212.8,AR,ALUM FORK,,
USC00030150,34.2686,-93.4697,158.5,AR,AMITY,,
USC00030150,34.2808,-93.4614,140.2,AR,AMITY 1N,,
USC00030178,34.0275,-93.4333,91.4,AR,ANTOINE 1 SW,,
USC00030220,34.1433,-93.0589,59.7,AR,ARKADELPHIA 2 N,,
USC00030234,33.6061,-91.2186,44.2,AR,ARKANSAS CITY,,
USC00030234,33.6378,-91.2119,51.8,AR,ARKANSAS CITY,,
USC00030240,34.025,-91.3444,59.1,AR,ARKANSAS POST,,
US1ARSH0019,36.2407,-91.5922,172.8,AR,ASH FLAT 1.3 NE,,
USC00030286,33.6194,-94.0994,97.5,AR,ASHDOWN 4 SSE,,
USC00030300,34.3253,-93.9811,292.6,AR,ATHENS,,
USC00030326,35.2894,-91.3533,59.4,AR,AUGUSTA,,
US1ARLK0001,34.9646,-91.9657,90.8,AR,AUSTIN 2.5 SSE,,
USW00023904,35.82,-91.7811,138.7,AR,BATESVILLE 8 WNW,,
USW00023904,35.82,-91.7811,138.7,AR,BATESVILLE 8 WNW,,72245
USC00030460,35.76,-91.6389,88.4,AR,BATESVILLE L&D 1,,
USC00030460,35.7594,-91.6383,88.4,AR,BATESVILLE L&D 1,,
USC00030458,35.8306,-91.7944,174.0,AR,BATESVILLE LVSTK,,
US1ARVB0011,35.4755,-92.3039,231.3,AR,BEE BRANCH 5.4 ENE,,
USC00030536,35.4583,-91.0561,73.2,AR,BEEDEVILLE 4 NE,,
USC00030536,35.4586,-91.0567,67.7,AR,BEEDEVILLE 4 NE,,
US1ARBT0003,36.4691,-94.2576,331.9,AR,BELLA VISTA 2.0 E,,
USC00030582,34.5675,-92.6006,94.5,AR,BENTON,,
US1ARSL0023,34.536,-92.7651,130.1,AR,BENTON 10.9 WSW,,
USC00030586,36.3219,-94.215,371.9,AR,BENTONVILLE 4 S,,
US1ARBT0045,36.2788,-94.2437,376.4,AR,BENTONVILLE 6.6 SSW,,
USC00030618,36.3603,-93.5514,359.7,AR,BERRYVILLE,,
USC00030616,36.4294,-93.6256,359.7,AR,BERRYVILLE 5 NW,,
USC00030664,34.4619,-93.9983,365.8,AR,BIG FK 1 SSE,,
USC00030664,34.4619,-93.9983,365.8,AR,BIG FORK 1 SSE,,
USC00030746,36.1067,-91.1039,73.2,AR,BLACK ROCK,,
USC00030746,36.1367,-91.1172,101.8,AR,BLACK ROCK,,
USC00030764,34.5697,-93.1947,129.8,AR,BLAKELY MTN DAM,,
USC00030798,35.1161,-93.6506,129.8,AR,BLUE MTN DAM,,
USC00030806,35.9239,-89.9044,76.8,AR,BLYTHEVILLE,,
USW00053869,35.9403,-89.8308,77.7,AR,BLYTHEVILLE MUNI AP,,
USC00030814,34.3267,-94.4122,358.1,AR,BOGG SPRINGS,,
USC00030820,34.3897,-93.2822,181.1,AR,BONNERDALE 5 E,,
USC00030832,35.0931,-93.9258,182.9,AR,BOONEVILLE 3 SSE,,
USC00030842,35.7264,-92.4672,387.4,AR,BOTKINBURG 3 NE,,
US1ARLF0003,33.1181,-93.7902,62.5,AR,BRADLEY 7.8 W,,
USC00030936,34.8822,-91.2153,56.4,AR,BRINKLEY,HCN,
USC00031021,36.3694,-92.5772,224.0,AR,BULL SHOALS 1 S,,
US1ARCR0002,36.4636,-93.8235,318.5,AR,BUSCH 0.4 E,,
USC00031102,34.9817,-92.0064,91.4,AR,CABOT,,
USC00031120,36.0214,-91.3783,88.4,AR,CALAMINE,,
US1ARIZ0003,36.1387,-92.1254,195.7,AR,CALICO ROCK 0.8 NNE,,
US1ARIZ0002,36.1298,-92.1028,159.7,AR,CALICO ROCK 1.6 E,,
USC00031132,36.1092,-92.1636,106.7,AR,CALICO ROCK 2 WSW,,
USC00031140,33.3111,-92.485,30.5,AR,CALION L&D,,
USC00031140,33.3064,-92.4833,23.5,AR,CALION L&D,,
USC00031152,33.59,-92.8236,35.4,AR,CAMDEN 1,,
USC00031191,33.9153,-91.7711,79.2,AR,CANE CREEK SP,,
USC00031310,35.3353,-92.5653,203.9,AR,CENTER RIDGE 3 S,,
USC00031310,35.3228,-92.5672,195.1,AR,CENTER RIDGE 4 S,,
USC00031328,35.1125,-93.1661,103.6,AR,CENTERVILLE,,
USC00031328,35.0931,-93.1047,97.5,AR,CENTERVILLE 4 SE,,
US1ARFR0002,35.2965,-94.0174,160.6,AR,CHARLESTON 1.7 E,,
USC00031419,35.6111,-92.5614,350.5,AR,CHIMES 12 ESE,,
